chr12	8943816	8946302	MSTRG.6432.1	1000	+
chr12	12409207	12413773	MSTRG.6484.1	1000	-
chr12	12414530	12415560	MSTRG.6485.1	1000	-
chr12	16364124	16364386	MSTRG.6533.1	1000	-
chr12	21635456	21654588	MSTRG.6564.1	1000	+
chr12	25804732	25805006	MSTRG.6590.1	1000	+
chr12	31614598	31615103	MSTRG.6663.1	1000	-
chr12	34032568	34035216	MSTRG.6690.1	1000	+
chr12	43724407	43728300	MSTRG.6717.1	1000	-
chr12	45926535	45926943	MSTRG.6731.1	1000	+
chr12	46184271	46184552	MSTRG.6733.1	1000	+
chr12	46505756	46524309	MSTRG.6741.1	1000	-
chr12	47080016	47081383	MSTRG.6746.6	1000	-
chr12	49351954	49352254	MSTRG.6818.1	1000	-
chr12	52898741	52901888	MSTRG.6900.1	1000	+
chr12	55409776	55411351	MSTRG.6969.1	1000	-
chr12	56257590	56257941	MSTRG.7009.1	1000	+
chr12	56664229	56673035	MSTRG.7029.1	1000	+
chr12	56688469	56688964	MSTRG.7031.1	1000	-
chr12	57459802	57460079	MSTRG.7048.1	1000	+
chr12	58330172	58337044	MSTRG.7081.1	1000	-
chr12	66003389	66003717	MSTRG.7153.1	1000	-
chr12	67771462	67771802	MSTRG.7172.1	1000	-
chr12	74536711	74537067	MSTRG.7214.1	1000	-
chr12	76319633	76325527	MSTRG.7227.1	1000	+
chr12	76325909	76326720	MSTRG.7228.1	1000	+
chr12	89630553	89635230	MSTRG.7289.1	1000	+
chr12	93401444	93401689	MSTRG.7311.1	1000	-
chr12	93639888	93640225	MSTRG.7316.1	1000	-
chr12	95300615	95300990	MSTRG.7340.1	1000	-
chr12	95861236	95866087	MSTRG.7349.1	1000	-
chr12	96486981	96487247	MSTRG.7361.1	1000	-
chr12	103930420	103941503	MSTRG.7415.1	1000	-
chr12	103942741	103947870	MSTRG.7416.1	1000	-
chr12	104031644	104032129	MSTRG.7422.1	1000	+
chr12	104321297	104348389	MSTRG.7430.1	1000	-
chr12	104348908	104349568	MSTRG.7431.1	1000	-
chr12	105366617	105370899	MSTRG.7447.1	1000	-
chr12	106139608	106143356	MSTRG.7450.1	1000	+
chr12	108645269	108645734	MSTRG.7478.1	1000	+
chr12	110334021	110339391	MSTRG.7512.1	1000	-
chr12	116817358	116819388	MSTRG.7598.1	1000	-
chr12	121839742	121848230	MSTRG.7681.1	1000	+
chr12	122765339	122769143	MSTRG.7704.1	1000	-
chr12	123586753	123596870	MSTRG.7730.1	1000	-
chr12	126298186	126312059	MSTRG.7769.1	1000	-
chr12	130872868	130875920	MSTRG.7776.1	1000	-
chr13	19201371	19201611	MSTRG.7822.1	1000	-
chr13	30461041	30461449	MSTRG.7911.1	1000	+
chr13	33679480	33687169	MSTRG.7934.1	1000	+
chr13	38361719	38362234	MSTRG.7954.1	1000	-
chr13	41384449	41384673	MSTRG.7978.1	1000	-
chr13	44306687	44307215	MSTRG.8004.1	1000	+
chr13	45969868	45985336	MSTRG.8031.1	1000	+
chr13	56064898	56065143	MSTRG.8114.1	1000	+
chr13	76592362	76592726	MSTRG.8142.1	1000	-
chr13	99494441	99496813	MSTRG.8224.1	1000	-
chr13	103464541	103515956	MSTRG.8248.1	1000	+
chr13	109424125	109424378	MSTRG.8261.1	1000	-
chr13	110222499	110222754	MSTRG.8266.1	1000	+
chr14	20478267	20481902	MSTRG.8336.1	1000	+
chr14	21210981	21211545	MSTRG.8354.1	1000	+
chr14	23059162	23059466	MSTRG.8391.1	1000	+
chr14	23080243	23080698	MSTRG.8392.1	1000	+
chr14	24007018	24025342	MSTRG.8408.1	1000	+
chr14	24007019	24008257	MSTRG.8408.2	1000	+
chr14	24271205	24298843	MSTRG.8426.1	1000	+
chr14	24271205	24298843	MSTRG.8426.2	1000	+
chr14	24271215	24298822	MSTRG.8426.3	1000	+
chr14	24442858	24477418	MSTRG.8433.1	1000	+
chr14	24442858	24477290	MSTRG.8433.2	1000	+
chr14	25266308	25266648	MSTRG.8435.1	1000	-
chr14	28577958	28587527	MSTRG.8438.1	1000	+
chr14	32268402	32269829	MSTRG.8481.1	1000	-
chr14	32271361	32271812	MSTRG.8482.1	1000	-
chr14	39180628	39181247	MSTRG.8552.1	1000	-
chr14	39181607	39181889	MSTRG.8553.1	1000	-
chr14	39216644	39216888	MSTRG.8554.1	1000	+
chr14	55636475	55637800	MSTRG.8681.1	1000	-
chr14	60398748	60399428	MSTRG.8728.1	1000	+
chr14	67360343	67365008	MSTRG.8795.1	1000	-
chr14	68788343	68788728	MSTRG.8822.1	1000	+
chr14	69768208	69771303	MSTRG.8838.1	1000	-
chr14	72665567	72670893	MSTRG.8860.1	1000	+
chr14	73083514	73111693	MSTRG.8868.1	1000	-
chr14	73088372	73110880	MSTRG.8868.2	1000	-
chr14	73565473	73569847	MSTRG.8883.1	1000	-
chr14	74798962	74809438	MSTRG.8921.1	1000	-
chr14	76897467	76898038	MSTRG.8955.1	1000	-
chr14	76927992	76948757	MSTRG.8956.1	1000	-
chr14	88220140	88220371	MSTRG.9013.1	1000	+
chr14	90259173	90264285	MSTRG.9040.1	1000	-
chr14	98987419	98987634	MSTRG.9101.1	1000	+
chr14	101462998	101477179	MSTRG.9159.1	1000	-
chr14	101463328	101477124	MSTRG.9159.2	1000	-
chr14	101463739	101477173	MSTRG.9159.3	1000	-
chr14	101463739	101477173	MSTRG.9159.4	1000	-
chr14	102081256	102087028	MSTRG.9174.1	1000	+
chr14	102214218	102223095	MSTRG.9176.1	1000	-
chr14	103057939	103059524	MSTRG.9192.1	1000	+
chr14	103061652	103073243	MSTRG.9193.1	1000	-
chr14	103061652	103073242	MSTRG.9193.2	1000	-
chr14	103061656	103073301	MSTRG.9193.3	1000	-
chr14	103338755	103339666	MSTRG.9200.1	1000	-
chr14	104953393	104953862	MSTRG.9237.1	1000	+
chr14	105084138	105086300	MSTRG.9240.1	1000	-
chr15	22479275	22480053	MSTRG.9274.1	1000	-
chr15	22785799	22786089	MSTRG.9279.1	1000	-
chr15	29731305	29731526	MSTRG.9400.1	1000	+
chr15	32733294	32733792	MSTRG.9461.1	1000	-
chr15	34496079	34496285	MSTRG.9486.1	1000	+
chr15	40394830	40397378	MSTRG.9548.1	1000	+
chr15	49804599	49804870	MSTRG.9733.1	1000	-
chr15	58546484	58547485	MSTRG.9852.1	1000	-
chr15	60349124	60361006	MSTRG.9894.1	1000	+
chr15	63325166	63325756	MSTRG.9926.1	1000	+
chr15	68779929	68784429	MSTRG.10025.1	1000	+
chr15	72202530	72231181	MSTRG.10074.1	1000	+
chr15	77046218	77046439	MSTRG.10168.1	1000	+
chr15	78755155	78756112	MSTRG.10201.1	1000	+
chr15	78872981	78897032	MSTRG.10205.1	1000	-
chr15	82097869	82101486	MSTRG.10231.5	1000	+
chr15	89639582	89640136	MSTRG.10339.1	1000	+
chr15	90501018	90501222	MSTRG.10371.1	1000	-
chr15	99883609	99884538	MSTRG.10449.1	1000	+
chr16	10110	10435	MSTRG.10480.1	1000	-
chr16	587767	588992	MSTRG.10511.1	1000	-
chr16	727220	728069	MSTRG.10534.1	1000	-
chr16	1771739	1772737	MSTRG.10584.1	1000	+
chr16	1936163	1936638	MSTRG.10593.1	1000	-
chr16	2680625	2680852	MSTRG.10669.1	1000	+
chr16	2682063	2682392	MSTRG.10670.1	1000	-
chr16	5094859	5095153	MSTRG.10764.1	1000	+
chr16	22196577	22196868	MSTRG.10986.1	1000	-
chr16	29608550	29608806	MSTRG.11099.1	1000	-
chr16	30634519	30635753	MSTRG.11158.1	1000	+
chr16	31454519	31456347	MSTRG.11195.1	1000	-
chr16	35802421	35802741	MSTRG.11219.1	1000	-
chr16	46578272	46580115	MSTRG.11221.1	1000	-
chr16	55719786	55720451	MSTRG.11309.1	1000	-
chr16	56740743	56741013	MSTRG.11332.1	1000	-
chr16	57167111	57173862	MSTRG.11342.1	1000	+
chr16	75411885	75414695	MSTRG.11638.1	1000	+
chr16	79966685	80034283	MSTRG.11679.1	1000	-
chr16	85554292	85554590	MSTRG.11730.1	1000	+
chr16	86928996	86931424	MSTRG.11749.1	1000	-
chr16	87582064	87584859	MSTRG.11765.1	1000	+
chr16	87832093	87832394	MSTRG.11774.1	1000	+
chr16	88568082	88568404	MSTRG.11782.1	1000	-
chr16	89283134	89283531	MSTRG.11809.1	1000	+
chr17	1361106	1365054	MSTRG.11877.1	1000	+
chr17	2330602	2334500	MSTRG.11913.1	1000	+
chr17	3802677	3803655	MSTRG.11941.1	1000	+
chr17	3806363	3806710	MSTRG.11942.1	1000	-
chr17	4671933	4672324	MSTRG.11962.1	1000	+
chr17	4787109	4789890	MSTRG.11972.1	1000	-
chr17	4926452	4933841	MSTRG.11980.1	1000	-
chr17	7040426	7040942	MSTRG.12031.1	1000	+
chr17	7314117	7314589	MSTRG.12043.1	1000	+
chr17	8024354	8024566	MSTRG.12079.1	1000	-
chr17	8224384	8224601	MSTRG.12085.1	1000	+
chr17	8274694	8277066	MSTRG.12088.1	1000	+
chr17	8366842	8367379	MSTRG.12092.1	1000	-
chr17	13658528	13659126	MSTRG.12146.1	1000	-
chr17	15230501	15230877	MSTRG.12159.1	1000	+
chr17	16745145	16745526	MSTRG.12202.1	1000	-
chr17	17028305	17035147	MSTRG.12208.1	1000	+
chr17	17260301	17264924	MSTRG.12220.1	1000	+
chr17	18855752	18856212	MSTRG.12262.1	1000	-
chr17	19196609	19196916	MSTRG.12282.1	1000	+
chr17	20591016	20591368	MSTRG.12333.1	1000	+
chr17	28343646	28345273	MSTRG.12370.1	1000	-
chr17	28673499	28676242	MSTRG.12394.1	1000	-
chr17	29202150	29203002	MSTRG.12425.1	1000	-
chr17	30969780	30971113	MSTRG.12496.1	1000	-
chr17	30971471	30971863	MSTRG.12497.1	1000	-
chr17	31034274	31034655	MSTRG.12501.1	1000	-
chr17	31034285	31034655	MSTRG.12501.2	1000	-
chr17	31035979	31036673	MSTRG.12502.1	1000	-
chr17	35725621	35725992	MSTRG.12562.1	1000	-
chr17	40121925	40122232	MSTRG.12679.1	1000	+
chr17	40392226	40395503	MSTRG.12695.1	1000	+
chr17	40396378	40400029	MSTRG.12696.1	1000	+
chr17	40457132	40457707	MSTRG.12699.1	1000	-
chr17	40465583	40472042	MSTRG.12700.1	1000	+
chr17	40486584	40487006	MSTRG.12702.1	1000	+
chr17	40551361	40559784	MSTRG.12704.1	1000	+
chr17	42577391	42578356	MSTRG.12757.1	1000	+
chr17	43231440	43243680	MSTRG.12794.1	1000	+
chr17	43241711	43258364	MSTRG.12798.1	1000	+
chr17	43262296	43269407	MSTRG.12801.1	1000	+
chr17	44014415	44019648	MSTRG.12819.1	1000	+
chr17	44324973	44327537	MSTRG.12836.1	1000	+
chr17	47683297	47683566	MSTRG.12921.1	1000	-
chr17	48071429	48076978	MSTRG.12942.1	1000	+
chr17	48642607	48676833	MSTRG.12952.4	1000	+
chr17	48944874	48945732	MSTRG.12967.1	1000	+
chr17	49423341	49424015	MSTRG.12986.1	1000	-
chr17	49861899	49862183	MSTRG.12997.1	1000	+
chr17	50055232	50055922	MSTRG.12999.1	1000	+
chr17	50078853	50079472	MSTRG.13001.1	1000	-
chr17	50151220	50151843	MSTRG.13009.1	1000	-
chr17	50743720	50752380	MSTRG.13035.1	1000	-
chr17	50999690	51014256	MSTRG.13040.1	1000	+
chr17	51263291	51275903	MSTRG.13047.1	1000	-
chr17	58004710	58005122	MSTRG.13087.1	1000	+
chr17	59841475	59841863	MSTRG.13130.1	1000	-
chr17	60101836	60102868	MSTRG.13146.1	1000	-
chr17	62065418	62065982	MSTRG.13184.1	1000	-
chr17	62431989	62478374	MSTRG.13187.1	1000	-
chr17	62473033	62478180	MSTRG.13187.2	1000	-
chr17	63457250	63457543	MSTRG.13210.1	1000	+
chr17	63756249	63766100	MSTRG.13220.1	1000	+
chr17	64503832	64504812	MSTRG.13233.1	1000	+
chr17	64534724	64537666	MSTRG.13235.1	1000	-
chr17	68524912	68528991	MSTRG.13299.1	1000	-
chr17	76951110	76953855	MSTRG.13444.1	1000	+
chr17	78224068	78224350	MSTRG.13463.1	1000	-
chr17	78862189	78868386	MSTRG.13479.1	1000	+
chr17	82273780	82277833	MSTRG.13599.1	1000	+
chr17	82440432	82441334	MSTRG.13608.1	1000	-
chr18	14255177	14255383	MSTRG.13772.1	1000	+
chr18	26167855	26170345	MSTRG.13832.1	1000	-
chr18	28693884	28694255	MSTRG.13856.1	1000	-
chr18	46088224	46089928	MSTRG.13923.1	1000	+
chr18	57609389	57620632	MSTRG.13992.1	1000	+
chr19	632672	638268	MSTRG.14112.1	1000	+
chr19	4726353	4726598	MSTRG.14271.1	1000	+
chr19	5641617	5649098	MSTRG.14288.1	1000	-
chr19	5907887	5908092	MSTRG.14296.1	1000	-
chr19	9291127	9292819	MSTRG.14383.1	1000	-
chr19	13832666	13833644	MSTRG.14538.1	1000	-
chr19	13837211	13837607	MSTRG.14542.1	1000	-
chr19	14622239	14623297	MSTRG.14571.1	1000	+
chr19	16082031	16101585	MSTRG.14597.1	1000	-
chr19	17521406	17521611	MSTRG.14651.1	1000	+
chr19	21814537	21822370	MSTRG.14735.24	1000	+
chr19	32347239	32373228	MSTRG.14786.1	1000	-
chr19	33171182	33177188	MSTRG.14809.1	1000	-
chr19	36155690	36155902	MSTRG.14884.1	1000	-
chr19	38701000	38714491	MSTRG.14952.1	1000	-
chr19	39402778	39403175	MSTRG.14975.1	1000	+
chr19	39815368	39821149	MSTRG.14987.1	1000	-
chr19	39837766	39840635	MSTRG.14991.1	1000	+
chr19	40314312	40319325	MSTRG.15004.1	1000	-
chr19	41385254	41385675	MSTRG.15040.1	1000	-
chr19	42377913	42378302	MSTRG.15069.1	1000	-
chr19	44808305	44809007	MSTRG.15144.1	1000	+
chr19	48394522	48398437	MSTRG.15262.1	1000	-
chr19	48424279	48424563	MSTRG.15264.1	1000	-
chr19	48708380	48708666	MSTRG.15274.1	1000	-
chr19	48923854	48925173	MSTRG.15282.1	1000	+
chr19	53908611	53909322	MSTRG.15414.1	1000	+
chr19	55189500	55192059	MSTRG.15448.1	1000	+
chr19	55374516	55377067	MSTRG.15461.1	1000	-
chr19	58183015	58183308	MSTRG.15544.1	1000	-
chr19	58312197	58327307	MSTRG.15551.1	1000	-
chr19	58312197	58327307	MSTRG.15551.2	1000	-
chr19	58519689	58521041	MSTRG.15575.1	1000	+
chr2	3568526	3575243	MSTRG.15598.1	1000	-
chr2	9934762	9936109	MSTRG.15619.1	1000	+
chr2	11671969	11672230	MSTRG.15640.1	1000	+
chr2	20182457	20185895	MSTRG.15661.1	1000	-
chr2	20448525	20448893	MSTRG.15665.1	1000	-
chr2	24295733	24300061	MSTRG.15690.1	1000	+
chr2	26138169	26138539	MSTRG.15715.1	1000	+
chr2	27381713	27384724	MSTRG.15751.1	1000	+
chr2	28942363	28946953	MSTRG.15785.1	1000	-
chr2	29127262	29130430	MSTRG.15787.1	1000	-
chr2	30257953	30258299	MSTRG.15790.1	1000	-
chr2	38068590	38069331	MSTRG.15849.1	1000	+
chr2	47160238	47176502	MSTRG.15954.1	1000	+
chr2	47290566	47290987	MSTRG.15957.1	1000	+
chr2	54115280	54115910	MSTRG.15992.1	1000	-
chr2	55240145	55243645	MSTRG.16012.1	1000	+
chr2	58101050	58118987	MSTRG.16023.1	1000	-
chr2	58101086	58118922	MSTRG.16023.2	1000	-
chr2	64077184	64077436	MSTRG.16076.1	1000	-
chr2	65047898	65056198	MSTRG.16088.1	1000	-
chr2	65047898	65056195	MSTRG.16088.2	1000	-
chr2	65047898	65056198	MSTRG.16088.3	1000	-
chr2	65270244	65271134	MSTRG.16093.1	1000	-
chr2	65338150	65339041	MSTRG.16095.1	1000	+
chr2	65338154	65341319	MSTRG.16095.2	1000	+
chr2	69812661	69820789	MSTRG.16124.1	1000	-
chr2	70271841	70272109	MSTRG.16136.1	1000	-
chr2	70296496	70296727	MSTRG.16139.1	1000	+
chr2	71159590	71165071	MSTRG.16166.1	1000	-
chr2	74834024	74835245	MSTRG.16225.1	1000	-
chr2	75239170	75279753	MSTRG.16227.1	1000	+
chr2	75239170	75279753	MSTRG.16227.2	1000	+
chr2	80161964	80162218	MSTRG.16248.1	1000	-
chr2	84967853	84970699	MSTRG.16259.1	1000	-
chr2	85316801	85317205	MSTRG.16267.1	1000	+
chr2	85534926	85539096	MSTRG.16277.1	1000	-
chr2	85542637	85543559	MSTRG.16279.1	1000	-
chr2	87439524	87459100	MSTRG.16316.1	1000	-
chr2	88022111	88022753	MSTRG.16323.1	1000	+
chr2	88691023	88691492	MSTRG.16328.1	1000	-
chr2	89542864	89585742	MSTRG.16330.1	1000	-
chr2	89542864	89585742	MSTRG.16330.2	1000	-
chr2	89560684	89585742	MSTRG.16330.3	1000	-
chr2	89560684	89585742	MSTRG.16330.4	1000	-
chr2	89562392	89585727	MSTRG.16330.5	1000	-
chr2	94193931	94208403	MSTRG.16336.1	1000	-
chr2	94195631	94208384	MSTRG.16336.2	1000	-
chr2	96814957	96816047	MSTRG.16354.1	1000	-
chr2	99311861	99315049	MSTRG.16381.1	1000	-
chr2	99361304	99361644	MSTRG.16384.1	1000	-
chr2	99369448	99382211	MSTRG.16385.1	1000	-
chr2	99371675	99382186	MSTRG.16385.2	1000	-
chr2	106997415	107000037	MSTRG.16425.1	1000	+
chr2	109128469	109129114	MSTRG.16437.1	1000	+
chr2	109925113	109925370	MSTRG.16448.1	1000	+
chr2	112482789	112483283	MSTRG.16495.1	1000	-
chr2	113890267	113931360	MSTRG.16525.1	1000	-
chr2	113957475	113957908	MSTRG.16527.1	1000	-
